machine_name,date_measurement_f,drive_gear_V_eff,drive_gear_a_max,drive_motor_V_eff,drive_motor_a_max,drive_wheel_V_eff,drive_wheel_a_max,idle_wheel_V_eff,idle_wheel_a_max,lifting_gear_V_eff,lifting_gear_a_max,lifting_motor_V_eff,lifting_motor_a_max,cluster
RBG1,2016-10-04,1.8630000000000002,1469.454,4.561,1335.911,3.094,1363.996,3.988,2396.493,1.663,3217.397,2.3819999999999997,1640.14,2.0
RBG1,2016-10-05,2.004,1439.366,4.694,1472.152,3.187,1431.245,4.027,2682.192,1.7109999999999999,2193.754,2.366,1640.672,2.0
RBG1,2016-10-06,1.9340000000000002,1491.431,4.58,1352.246,3.036,1343.085,3.958,2420.6020000000003,1.6580000000000001,2929.2870000000003,2.423,1655.878,2.0
RBG1,2016-10-07,1.9509999999999998,1715.6029999999998,4.748,1437.524,3.157,1513.975,3.9739999999999998,2693.841,1.66,2839.077,2.4819999999999998,1694.07,2.0
RBG1,2016-10-10,1.889,1439.408,4.574,1423.026,3.185,1511.259,4.038,2610.2960000000003,1.673,2470.3289999999997,2.4459999999999997,1518.675,2.0
RBG1,2016-10-11,1.73,1099.622,4.442,1157.691,2.9960000000000004,1279.677,3.998,2250.694,1.666,2472.5429999999997,2.395,1533.0910000000001,2.0
RBG1,2016-10-12,1.92,1548.901,4.882,1388.475,3.0869999999999997,1443.882,4.0089999999999995,2417.716,1.6969999999999998,2284.205,2.505,1584.618,2.0
RBG1,2016-10-13,1.76,1370.451,4.553,1265.521,3.1430000000000002,1363.03,3.9410000000000003,2484.74,1.5959999999999999,1925.835,2.431,1471.161,2.0
RBG1,2016-10-14,1.7719999999999998,1341.295,4.588,1238.057,3.096,1322.547,4.006,2603.919,1.589,2525.69,2.4090000000000003,1588.9379999999999,2.0
RBG1,2016-10-17,1.8880000000000001,1634.361,4.909,1424.838,3.0039999999999996,1334.0529999999999,3.977,2426.634,1.6540000000000001,1743.425,2.497,1638.359,2.0
RBG1,2016-10-18,1.788,1435.9479999999999,4.85,1320.9679999999998,3.043,1324.066,3.998,2292.447,1.621,2494.715,2.43,1572.49,2.0
RBG1,2016-10-19,1.8159999999999998,1995.106,4.881,1461.494,3.0639999999999996,1330.592,3.9619999999999997,2455.782,1.629,2455.159,2.476,1760.685,2.0
RBG1,2016-10-20,1.885,1359.2679999999998,4.862,1342.481,2.998,1317.1429999999998,3.985,2407.84,1.629,2752.665,2.436,1621.005,2.0
RBG1,2016-10-21,1.867,1499.144,4.746,1317.989,2.9789999999999996,1334.67,3.9360000000000004,2081.314,1.6580000000000001,2725.3179999999998,2.417,1702.035,2.0
RBG1,2016-10-24,1.725,1356.461,4.571000000000001,1243.086,3.0989999999999998,1274.912,4.007,2290.8,1.636,3136.131,2.387,1536.585,2.0
RBG1,2016-10-25,1.98,1420.319,4.697,1424.7079999999999,3.003,1335.735,3.948,1997.01,1.682,2982.778,2.423,1833.856,2.0
RBG1,2016-10-26,1.979,1497.118,4.704,1465.912,3.112,1284.137,3.95,2284.119,1.641,2721.75,2.492,1504.005,2.0
RBG1,2016-10-27,1.8159999999999998,1370.223,4.676,1263.5910000000001,3.057,1327.683,4.006,2396.215,1.6480000000000001,2893.202,2.447,1686.325,2.0
RBG1,2016-10-28,1.855,1498.759,4.824,1368.015,3.179,1308.775,4.029,2116.746,1.659,2431.124,2.3930000000000002,1523.435,2.0
RBG1,2016-10-31,1.949,1424.531,4.745,1274.062,3.1,1427.8239999999998,4.013999999999999,2481.327,1.7519999999999998,2905.69,2.511,1707.3629999999998,2.0
RBG1,2016-11-02,1.8330000000000002,1727.664,4.805,1487.375,3.043,1303.117,3.9819999999999998,2232.5789999999997,1.67,2633.789,2.454,1626.601,2.0
RBG1,2016-11-03,1.8419999999999999,1331.753,4.748,1289.6789999999999,3.109,1310.134,3.957,2130.955,1.651,3252.111,2.434,1974.7020000000002,2.0
RBG1,2016-11-04,1.845,2101.637,5.044,1486.01,2.99,1319.4470000000001,3.987,2450.612,1.68,3085.563,2.457,1835.9070000000002,2.0
RBG1,2016-11-07,1.8840000000000001,1459.33,4.632,1304.933,3.054,1377.493,3.968,2533.458,1.7169999999999999,2042.213,2.465,1671.8929999999998,2.0
RBG1,2016-11-08,1.819,1356.664,4.68,1169.223,2.98,1367.7020000000002,3.924,2191.641,1.67,2847.08,2.437,1716.965,2.0
RBG1,2016-11-09,1.78,1271.799,4.7410000000000005,1375.6689999999999,3.083,1304.882,3.945,2316.4970000000003,1.652,3170.998,2.491,2120.028,2.0
RBG1,2016-11-10,1.715,1469.618,4.793,1303.627,3.12,1357.871,4.037,2353.525,1.604,2424.937,2.405,1583.991,2.0
RBG1,2016-11-11,1.876,1592.911,4.79,1429.779,3.1069999999999998,1312.027,3.97,2207.375,1.6119999999999999,2503.676,2.5,1537.8270000000002,2.0
RBG1,2016-11-14,1.725,1172.892,4.4830000000000005,1107.772,2.97,1276.789,3.975,2255.869,1.6219999999999999,2292.877,2.4419999999999997,1479.0120000000002,2.0
RBG1,2016-11-15,1.777,1243.2089999999998,4.628,1178.127,3.029,1321.193,3.9560000000000004,2023.086,1.631,2471.237,2.403,1594.8239999999998,2.0
RBG1,2016-11-16,1.81,1459.484,4.927,1453.011,2.9539999999999997,1302.869,3.943,2311.178,1.655,2544.844,2.417,1553.5910000000001,2.0
RBG1,2016-11-17,1.84,1316.1429999999998,4.7589999999999995,1247.121,2.9989999999999997,1267.682,3.957,2366.666,1.672,3002.625,2.3819999999999997,1695.598,2.0
RBG1,2016-11-18,1.838,1243.37,4.641,1345.255,3.052,1295.068,4.02,2055.944,1.663,2895.659,2.478,1824.8139999999999,2.0
RBG1,2016-11-21,1.857,1533.506,4.675,1162.757,3.042,1333.5179999999998,3.963,2496.656,1.63,2473.7870000000003,2.454,1705.276,2.0
RBG1,2016-11-22,1.754,1258.6,4.688,1199.603,3.103,1326.856,3.978,2233.259,1.625,2492.845,2.478,1645.1029999999998,2.0
RBG1,2016-11-23,1.8219999999999998,1284.5539999999999,4.822,1223.635,3.009,1357.703,4.025,2361.875,1.642,2738.922,2.386,1542.503,2.0
RBG1,2016-11-24,1.739,1180.6689999999999,4.676,1252.3210000000001,2.965,1239.618,3.9819999999999998,2003.368,1.662,2615.471,2.412,1528.3029999999999,2.0
RBG1,2016-11-25,1.9169999999999998,1331.9370000000001,4.775,1238.633,3.056,1335.271,3.9210000000000003,2239.145,1.6540000000000001,2591.089,2.484,1607.108,2.0
RBG1,2016-11-28,1.875,1352.4089999999999,4.765,1263.851,3.137,1354.57,4.03,2387.4179999999997,1.6740000000000002,2549.942,2.4459999999999997,1594.971,2.0
RBG1,2016-11-29,1.84,1404.338,4.588,1276.118,2.9530000000000003,1292.935,3.951,2219.278,1.6969999999999998,2649.855,2.399,1537.144,2.0
RBG1,2016-11-30,1.8019999999999998,1342.82,4.792,1252.685,3.016,1361.263,3.998,2500.81,1.661,2981.7709999999997,2.46,1605.6789999999999,2.0
RBG1,2016-12-01,1.76,1483.259,4.718,1130.778,3.0389999999999997,1340.342,3.9619999999999997,1927.442,1.67,2792.03,2.401,1555.503,2.0
RBG1,2016-12-02,1.7890000000000001,1056.336,4.63,1059.942,3.055,1280.53,4.006,2073.331,1.609,2669.011,2.436,1546.682,2.0
RBG1,2016-12-05,1.869,1397.4920000000002,4.559,1372.8139999999999,2.975,1317.526,3.957,2037.756,1.655,2373.334,2.404,1519.4089999999999,2.0
RBG1,2016-12-06,1.912,1301.079,4.5,1292.117,2.997,1272.052,3.986,2155.217,1.6119999999999999,2909.1440000000002,2.39,1564.0520000000001,2.0
RBG1,2016-12-07,1.83,1224.021,4.837,1201.506,3.09,1409.295,4.044,2311.725,1.735,2883.809,2.474,1649.3970000000002,2.0
RBG1,2016-12-08,1.824,1302.253,4.628,1286.363,3.0260000000000002,1378.2839999999999,3.895,2390.596,1.5959999999999999,2637.671,2.459,1654.8329999999999,2.0
RBG1,2016-12-09,1.944,1203.375,4.615,1149.194,3.042,1350.221,3.997,2051.098,1.6569999999999998,2877.803,2.405,1764.0439999999999,2.0
RBG1,2016-12-12,2.097,1786.781,4.834,1865.1789999999999,3.233,1360.359,5.176,2329.291,1.695,2829.3,2.4859999999999998,1615.376,2.0
RBG1,2016-12-14,2.16,1322.118,4.802,1633.757,3.292,1345.996,5.17,2017.0739999999998,1.699,707.5419999999999,2.456,744.628,0.0
RBG1,2016-12-15,2.228,2798.4,4.9110000000000005,1845.5479999999998,3.415,1395.578,5.188,1898.455,1.74,736.7,2.52,851.196,0.0
RBG1,2016-12-16,2.2159999999999997,1601.484,4.702,1711.969,3.304,1410.557,5.164,1952.135,1.746,659.1010000000001,2.458,845.812,0.0
RBG1,2016-12-17,2.1790000000000003,1975.4379999999999,4.82,1656.658,3.265,1313.35,5.277,2045.504,1.7469999999999999,769.3539999999999,2.5,802.71,0.0
RBG1,2016-12-19,2.217,1750.914,4.8580000000000005,1858.115,3.345,1356.981,5.245,2013.128,1.7369999999999999,730.939,2.491,799.455,0.0
RBG1,2016-12-20,2.036,2009.5379999999998,4.84,1716.9160000000002,3.275,1328.5810000000001,5.176,2025.9820000000002,1.7309999999999999,806.1089999999999,2.484,1603.797,0.0
RBG1,2016-12-21,2.293,2360.4829999999997,4.854,1653.787,3.335,1270.214,5.204,2067.02,1.712,765.5160000000001,2.457,821.49,0.0
RBG1,2016-12-22,2.208,1952.226,4.812,1828.376,3.302,1352.119,5.192,1991.3329999999999,1.714,791.0419999999999,2.4659999999999997,811.617,0.0
RBG1,2016-12-23,2.155,1616.924,4.753,1746.329,3.2689999999999997,1309.297,5.2410000000000005,2036.932,1.7180000000000002,779.3439999999999,2.5140000000000002,912.457,0.0
RBG1,2016-12-27,2.057,1987.328,4.766,1839.6329999999998,3.278,1339.981,5.274,2137.65,1.722,716.8989999999999,2.4459999999999997,851.6030000000001,0.0
RBG1,2016-12-28,2.1590000000000003,1513.431,4.735,1656.882,3.255,1315.555,5.205,2002.5829999999999,1.7380000000000002,787.059,2.471,814.6569999999999,0.0
RBG1,2016-12-29,2.233,1880.4279999999999,4.776,1675.766,3.302,1333.124,5.229,1983.007,1.729,820.291,2.487,867.6189999999999,0.0
RBG1,2016-12-30,2.299,1663.743,4.856,1755.246,3.298,1310.975,5.231,2109.536,1.742,701.408,2.48,792.15,0.0
RBG1,2017-01-02,2.137,2167.728,4.7780000000000005,1836.86,3.2689999999999997,1381.854,5.231,2045.5120000000002,1.713,681.6089999999999,2.483,865.39,0.0
RBG1,2017-01-03,2.096,1783.57,4.837,1781.8039999999999,3.261,1324.219,5.148,1753.776,1.709,641.6419999999999,2.441,746.538,0.0
RBG1,2017-01-04,2.074,1701.931,4.6819999999999995,1613.912,3.247,1321.595,5.138,1882.503,1.734,707.461,2.436,832.633,0.0
RBG1,2017-01-05,2.24,2687.905,4.765,1840.975,3.326,1348.066,5.19,1943.6979999999999,1.7469999999999999,712.74,2.439,825.538,0.0
RBG1,2017-01-09,2.115,2142.9539999999997,4.756,1770.382,3.202,1309.818,5.29,1989.1970000000001,1.774,671.768,2.464,778.762,0.0
RBG1,2017-01-10,2.022,2745.297,4.771,1873.7320000000002,3.222,1395.546,5.153,2056.5660000000003,1.704,701.895,2.437,750.834,0.0
RBG1,2017-01-11,2.138,2910.133,4.841,1758.4389999999999,3.3810000000000002,1313.43,5.184,2048.55,1.702,683.9119999999999,2.506,783.932,0.0
RBG1,2017-01-12,2.0669999999999997,2037.9089999999999,4.794,1784.296,3.1210000000000004,1254.364,5.267,1900.9089999999999,1.742,698.4960000000001,2.459,738.3610000000001,0.0
RBG1,2017-01-13,2.184,2259.28,4.937,1848.733,3.236,1303.945,5.227,1889.395,1.7619999999999998,645.3480000000001,2.459,764.3810000000001,0.0
RBG1,2017-01-16,2.103,1883.924,4.801,1607.9170000000001,3.1010000000000004,1295.125,5.249,2003.4720000000002,1.742,656.248,2.408,776.826,0.0
RBG1,2017-01-17,2.063,1776.6570000000002,4.825,1780.995,3.28,1345.828,5.236000000000001,1993.4279999999999,1.715,692.3810000000001,2.45,786.835,0.0
RBG1,2017-01-18,1.9709999999999999,1513.999,4.728,1592.047,3.261,1287.599,5.22,2103.651,1.746,678.8739999999999,2.458,756.645,0.0
RBG1,2017-01-19,2.153,1879.7720000000002,4.795,1719.579,3.464,1337.401,5.246,2135.3179999999998,1.742,688.117,2.483,802.442,0.0
RBG1,2017-01-20,2.135,2496.422,4.841,1729.6270000000002,3.292,1395.207,5.073,2272.276,1.735,725.946,2.4459999999999997,754.4860000000001,0.0
RBG1,2017-01-23,1.9609999999999999,2518.423,4.773,1851.104,3.1489999999999996,1297.536,5.121,2220.567,1.705,554.125,2.39,727.768,0.0
RBG1,2017-01-24,1.982,2047.11,4.793,1690.842,3.279,1391.0529999999999,5.127000000000001,2156.865,1.694,712.3,2.46,770.482,0.0
RBG1,2017-01-25,1.975,2243.422,4.8469999999999995,1676.504,3.2880000000000003,1321.906,5.043,2192.548,1.69,592.5509999999999,2.396,710.949,0.0
RBG1,2017-01-26,1.969,1391.601,4.513999999999999,1511.049,3.395,1330.0829999999999,4.808,2067.565,1.7890000000000001,585.618,2.416,699.2919999999999,3.0
RBG1,2017-01-27,1.8419999999999999,1488.126,4.613,1498.741,3.437,1397.319,4.787,2197.173,1.848,633.952,2.459,769.6189999999999,3.0
RBG1,2017-01-30,1.834,1343.8210000000001,4.63,1634.28,3.457,1314.2160000000001,4.769,2159.967,1.818,653.928,2.425,769.8989999999999,3.0
RBG1,2017-01-31,2.0580000000000003,2367.153,4.766,1744.92,3.478,1330.771,4.726,2319.209,1.79,582.6080000000001,2.427,756.305,0.0
RBG1,2017-02-01,2.075,1687.431,4.704,1843.5910000000001,3.556,1313.73,4.784,2205.179,1.885,665.194,2.463,746.941,0.0
RBG1,2017-02-02,1.875,1483.586,4.706,1908.898,3.3930000000000002,1275.28,4.774,2340.842,1.87,618.126,2.4419999999999997,793.461,0.0
RBG1,2017-02-06,1.919,1663.443,4.626,1846.066,3.306,1307.215,4.76,2090.831,1.806,623.623,2.4019999999999997,767.865,0.0
RBG1,2017-02-07,2.142,1907.875,4.637,1786.32,3.3760000000000003,1305.979,4.902,2270.323,1.8880000000000001,650.6669999999999,2.44,745.0169999999999,0.0
RBG1,2017-02-08,2.4219999999999997,1947.918,4.511,1671.6570000000002,3.568,1414.648,4.703,2046.3029999999999,1.8530000000000002,656.887,2.502,776.6389999999999,0.0
RBG1,2017-09-14,2.463,1590.2079999999999,5.478,2139.782,3.109,2000.4660000000001,4.341,3415.913,1.839,348.842,2.346,546.865,0.0
RBG1,2017-09-15,2.476,1528.4589999999998,5.193,2200.47,3.105,2122.1020000000003,4.386,3407.522,1.771,350.24,2.379,523.177,0.0
RBG1,2017-09-16,2.4619999999999997,1770.2520000000002,4.981,1816.145,3.074,1962.691,4.396,3897.191,1.787,358.853,2.327,550.576,0.0
RBG1,2017-09-17,1.79,1918.556,4.566,1693.5839999999998,3.14,1848.405,4.401,3583.866,1.78,351.124,2.2840000000000003,527.319,0.0
RBG1,2017-09-18,2.4419999999999997,1844.568,4.9030000000000005,2198.705,3.13,1890.49,4.448,3514.815,1.806,876.307,2.309,668.248,0.0
RBG1,2017-09-19,2.381,1628.726,5.596,2193.755,3.17,1375.06,4.4110000000000005,2764.2729999999997,1.829,355.222,2.363,572.085,0.0
RBG1,2017-09-20,2.463,1756.6629999999998,5.392,2229.846,3.12,1269.788,4.45,2459.748,1.7819999999999998,336.148,2.333,573.988,0.0
RBG1,2017-09-21,2.362,2210.349,5.212999999999999,2316.6839999999997,3.199,1334.4229999999998,4.399,2766.5040000000004,1.774,344.12199999999996,2.38,552.365,0.0
RBG1,2017-09-22,2.516,1679.329,5.285,2151.891,3.05,1327.539,4.382,2732.508,1.8519999999999999,342.07,2.408,532.0269999999999,0.0
RBG1,2017-09-23,2.01,1696.231,5.2010000000000005,1783.5970000000002,3.0180000000000002,1252.267,4.471,2196.1079999999997,1.8730000000000002,358.601,2.364,556.5369999999999,0.0
RBG1,2017-09-24,1.9409999999999998,1710.34,4.708,1726.619,3.036,1265.2160000000001,4.503,2208.299,1.776,341.69300000000004,2.346,525.341,0.0
RBG1,2017-09-25,2.404,1663.059,4.961,2413.285,3.318,1403.993,4.377,2632.841,1.761,594.07,2.427,591.914,0.0
RBG1,2017-09-26,2.259,1587.6729999999998,4.875,2064.771,3.2289999999999996,1367.836,4.362,2651.883,1.795,892.2230000000001,2.3890000000000002,738.625,0.0
RBG1,2017-09-27,2.225,2055.564,4.8469999999999995,2444.51,3.1039999999999996,1351.3229999999999,4.4,2835.23,1.7990000000000002,325.89599999999996,2.37,532.342,0.0
RBG1,2017-09-28,2.283,1707.299,4.865,2321.905,3.205,1306.5430000000001,4.408,2847.737,1.795,337.661,2.38,529.7919999999999,0.0
RBG1,2017-09-29,2.227,1905.636,4.681,2086.877,3.0660000000000003,1367.753,4.289,2835.277,1.776,324.553,2.351,540.691,0.0
RBG1,2017-09-30,2.1590000000000003,1535.168,4.623,2054.186,3.031,1303.062,4.3469999999999995,2740.3,1.7619999999999998,313.764,2.331,513.481,0.0
RBG1,2017-10-01,1.7519999999999998,1608.908,4.529,1551.904,3.077,1319.119,4.298,2676.347,1.7590000000000001,319.788,2.294,494.751,3.0
RBG1,2017-10-02,2.352,1720.642,4.776,2291.5679999999998,3.077,1398.915,4.374,2707.2140000000004,1.795,319.01099999999997,2.331,523.375,0.0
RBG1,2017-10-03,2.11,1714.1229999999998,4.723,1625.703,3.139,1199.7089999999998,4.312,2544.416,1.817,328.298,2.331,534.393,0.0
RBG1,2017-10-04,1.756,1651.0710000000001,4.646,1525.622,3.1,1347.09,4.263,2548.613,1.775,1228.269,2.356,794.482,3.0
RBG1,2017-10-05,1.719,1601.155,4.105,1603.935,3.2560000000000002,1304.979,4.211,2591.252,1.7819999999999998,629.192,2.342,797.592,3.0
RBG1,2017-10-06,1.755,1629.07,4.073,1580.229,3.115,1370.747,4.372,2573.165,1.79,639.284,2.352,760.492,3.0
RBG1,2017-10-07,1.76,1596.631,4.051,1486.7720000000002,3.2260000000000004,1291.983,4.243,2664.844,1.719,619.3380000000001,2.345,781.993,3.0
RBG1,2017-10-08,1.676,1590.1529999999998,4.032,1459.6660000000002,3.2539999999999996,1328.639,4.2589999999999995,2632.265,1.74,646.614,2.38,825.6260000000001,3.0
RBG1,2017-10-09,1.7719999999999998,1537.4029999999998,4.124,1525.4979999999998,3.253,1330.185,4.253,2669.5679999999998,1.745,689.697,2.353,903.3989999999999,3.0
RBG1,2017-10-10,1.732,1648.4,4.147,1592.8529999999998,3.216,1379.3139999999999,4.351,2587.526,1.7619999999999998,638.515,2.431,839.2289999999999,3.0
RBG1,2017-10-11,1.806,1506.2479999999998,4.1610000000000005,1542.116,3.2260000000000004,1316.99,4.314,2585.61,1.751,491.624,2.377,664.2289999999999,3.0
RBG1,2017-10-12,1.716,1668.619,4.109,1553.049,3.266,1276.431,4.2330000000000005,2579.551,1.774,501.225,2.43,679.993,3.0
RBG1,2017-10-13,1.686,1467.757,4.1610000000000005,1496.993,3.187,1420.829,4.266,2486.2889999999998,1.787,521.066,2.405,677.76,3.0
RBG1,2017-10-14,1.743,1627.3139999999999,4.065,1537.183,3.198,1384.344,4.309,2480.758,1.739,462.03,2.37,649.719,3.0
RBG1,2017-10-15,1.5730000000000002,1671.09,3.99,1299.958,2.969,1244.432,4.194,2382.015,1.765,482.629,2.325,689.9169999999999,3.0
RBG1,2017-10-16,1.76,1554.53,4.162,1571.999,3.176,1230.1860000000001,4.321000000000001,2549.001,1.755,543.053,2.397,683.303,3.0
RBG1,2017-10-17,1.675,1493.03,4.0169999999999995,1587.911,3.1689999999999996,1336.632,4.169,2558.376,1.726,587.7959999999999,2.376,690.81,3.0
RBG1,2017-10-18,1.6980000000000002,1512.12,4.158,1573.115,3.068,1326.4160000000002,4.297,2566.018,1.814,611.71,2.396,740.153,3.0
RBG1,2017-10-19,1.7530000000000001,1527.493,4.163,1570.049,3.161,1320.719,4.209,2633.9559999999997,1.7280000000000002,571.61,2.38,719.752,3.0
RBG1,2017-10-20,1.797,1626.325,4.204,1677.691,3.0989999999999998,1411.9660000000001,4.177,2577.764,1.7819999999999998,615.762,2.397,752.3939999999999,3.0
RBG1,2017-10-21,1.735,1590.0810000000001,4.255,1471.815,2.96,1273.516,4.268,2486.817,1.7619999999999998,604.305,2.356,676.5939999999999,3.0
RBG1,2017-10-22,1.5619999999999998,1615.0729999999999,4.07,1286.055,2.9389999999999996,1300.106,4.238,2520.1279999999997,1.705,609.211,2.324,684.9580000000001,3.0
RBG1,2017-10-23,1.776,1709.64,4.124,1571.1789999999999,3.065,1335.65,4.194,2624.413,1.771,875.666,2.3819999999999997,802.663,3.0
RBG1,2017-10-24,1.704,1667.896,4.18,1550.933,3.141,1271.935,4.223,2430.045,1.742,1364.842,2.392,900.127,3.0
RBG1,2017-10-25,1.736,1415.3120000000001,4.192,1498.854,3.234,1372.5,4.191,2613.5660000000003,1.768,527.269,2.3680000000000003,692.076,3.0
RBG1,2017-10-26,1.745,1474.616,4.082,1524.481,3.111,1429.349,4.156000000000001,2772.134,1.791,628.183,2.375,742.135,3.0
RBG1,2017-10-27,1.7519999999999998,1609.674,4.1739999999999995,1640.431,3.125,1347.134,4.212,2616.499,1.739,555.762,2.3280000000000003,704.995,3.0
RBG1,2017-10-28,1.725,1488.797,4.12,1506.158,3.114,1350.6670000000001,4.191,2483.121,1.7280000000000002,574.621,2.375,675.819,3.0
RBG1,2017-10-29,1.6580000000000001,1489.158,4.015,1414.32,3.065,1294.5410000000002,4.1419999999999995,2378.324,1.768,616.198,2.34,785.778,3.0
RBG1,2017-10-30,1.6680000000000001,1478.5870000000002,4.168,1497.241,3.174,1280.073,4.255,2486.9570000000003,1.706,572.903,2.396,646.992,3.0
RBG1,2017-11-02,1.746,1499.7179999999998,4.141,1535.03,3.0189999999999997,1338.1589999999999,4.178,2582.58,1.788,585.711,2.358,676.732,3.0
RBG1,2017-11-03,1.726,1431.568,4.0889999999999995,1512.0320000000002,3.2030000000000003,1403.0620000000001,4.293,2507.007,1.725,566.911,2.371,717.497,3.0
RBG1,2017-11-04,1.77,1538.5079999999998,4.023,1512.6789999999999,3.19,1247.219,4.163,2586.424,1.7209999999999999,532.201,2.34,704.929,3.0
RBG1,2017-11-05,1.642,1555.0510000000002,4.065,1326.845,2.9330000000000003,1242.344,4.25,2547.606,1.807,571.5169999999999,2.331,737.5310000000001,3.0
RBG1,2017-11-06,1.725,1594.013,4.07,1560.3370000000002,3.159,1400.545,4.277,2606.347,1.78,1321.0720000000001,2.417,975.435,3.0
RBG1,2017-11-07,1.6969999999999998,1506.895,4.1739999999999995,1575.094,3.009,1249.8410000000001,4.253,2568.696,1.825,583.239,2.36,636.3580000000001,3.0
RBG1,2017-11-08,1.8030000000000002,1455.006,4.095,1560.0729999999999,3.222,1379.194,4.258,2573.269,1.7819999999999998,529.29,2.379,651.756,3.0
RBG1,2017-11-09,1.778,1413.862,4.208,1628.1129999999998,3.255,1295.198,4.191,2553.565,1.79,812.554,2.394,819.36,3.0
RBG1,2017-11-10,1.7630000000000001,1510.1879999999999,4.127,1558.891,3.2,1344.0479999999998,4.215,2698.132,1.8319999999999999,486.801,2.369,646.405,3.0
RBG1,2017-11-11,1.7590000000000001,1516.626,4.113,1458.362,3.147,1383.885,4.19,2566.978,1.804,476.148,2.426,673.705,3.0
RBG1,2017-11-12,1.653,1435.989,4.078,1319.454,3.155,1364.2220000000002,4.169,2589.948,1.806,492.06300000000005,2.387,666.0369999999999,3.0
RBG1,2017-11-13,1.732,1523.0710000000001,4.149,1630.8039999999999,3.0180000000000002,1380.44,4.194,2639.114,1.7819999999999998,1195.734,2.3609999999999998,937.255,3.0
RBG1,2017-11-14,1.7719999999999998,1484.181,4.312,1493.721,3.145,1172.072,4.296,2658.165,1.8459999999999999,495.949,2.62,621.45,3.0
